Published Date,Video URL,Channel,Title,Description,,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=PDAqVthtXhU,Mikel,#1 [video game lofi hiphop] - Ocarina of Time,https://soundcloud.com/mikeljakobi Download-Link: https://drive.google.com/file/d/0B9TyuWdXK9KeUnlXREtMUnJ5NWs/view?usp=sharing Facebook: https://www.facebook.com/Mikelcorleoneproductions/ Original Composer: Kōji Kondō Next Beat: Grand Theft Auto III (18.08.2017),,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=sbpLfRAsscw,"rain, rain.",Ｇｏｕｒｍｅｔ　Ｒａｃｅ　(kirby lofi),Gourmet Race lo fi hip hop cover Listen on Soundcloud: https://bit.ly/2IeV1Gv Clips from Kirby Right Back at Ya,,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=_4X3k0VV-m0,GameChops,Mario 64 Chill Trap ▸ Bknapp – Dire Dire Docks (LoFi Hip Hop),"Chill Trap / LoFi Hip Hop meets Super Mario 64, that can't be beat! This remix of a well loved Super Mario 64 track, Dire Dire Docks, comes off the new Bknapp album, Nintendo 64 Beats. Download Nintendo 64 Beats on Bandcamp ► https://bknapp.bandcamp.com/album/nintendo-64-beats Subscribe, and never miss a track ► http://bit.ly/gcsub ▾ Follow Bknapp ▾ ► https://twitter.com/bknapp40m ► https://bknapp.bandcamp.com/ ► https://soundcloud.com/bknappbeats SUBSCRIBE ► http://bit.ly/gcsub SPOTIFY ► http://bit.ly/gamechopsspotify ALL PLAYLISTS ► https://www.youtube.com/user/gamechops/playlists?flow=list&sort=dd&view=1 ▾ ABOUT GAMECHOPS ▾ GameChops is a record label dedicated to releasing and remixing the best video game music out there. The name first appeared in 2010 as a mixtape by Dj CUTMAN, who later went on to found the label in 2012. GameChops was one of the first record labels to license and publish video game music on platforms like iTunes and Spotify, and works with artists all around the world. ▾ FOLLOW GAMECHOPS ▾ ► http://youtube.com/GameChops ► http://instagram.com/GameChops ► http://soundcloud.com/GameChops ► http://facebook.com/GameChops ► http://twitter.com/GameChops ► http://www.gamechops.com",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=9BWefRblTOI,GameChops,Splatoon 2 ▸ Encounter with Marie ~ LoFi Hip Hop – Dj CUTMAN ~ Splatunes 2,"Free Download 🐙 Splatunes 2 ► http://music.gamechops.com/album/splatunes-2 Splatunes 2 is a free remix album dedicated to Nintendo’s amazing Splatoon series! Included are tracks from Splatoons 2, the Octo Expansion, and the original Splatoon game. The features 20 Splatoon remixes, including brand new material and exclusive remasters. If you’re a squid or a kid (or an octoling 😆🐙) Splatunes 2 will be full of tracks you can enjoy and download for free! All songs clear for streaming on Twitch, just give credit to GameChops & the producer, or show the title on-screen. Download Splatunes 2 ► http://music.gamechops.com/album/splatunes-2 Directed & Mastered by Dj CUTMAN ~ http://twitter.com/VideoGameDJ Artwork by Tron Bonne ~ https://twitter.com/TronBonneArt Subscribe 🔔🔔 and never miss a track ► http://bit.ly/gcsub ▾ Follow Dj CUTMAN ▾ ► http://youtube.com/DjCUTMAN ► http://twitter.com/VideoGameDJ ► http://instagram.com/VideoGameDJ ► http://soundcloud.com/DjCUTMAN ► http://facebook.com/DjCUTMAN SUBSCRIBE ► http://bit.ly/gcsub SPOTIFY ► http://bit.ly/gamechopsspotify ALL PLAYLISTS ► https://www.youtube.com/user/gamechops/playlists?flow=list&sort=dd&view=1 ▾ ABOUT GAMECHOPS ▾ GameChops is a record label dedicated to releasing and remixing the best video game music out there. The name first appeared in 2010 as a mixtape by Dj CUTMAN, who later went on to found the label in 2012. GameChops was one of the first record labels to license and publish video game music on platforms like iTunes and Spotify, and works with artists all around the world. ▾ FOLLOW GAMECHOPS ▾ ► http://youtube.com/GameChops ► http://instagram.com/GameChops ► http://soundcloud.com/GameChops ► http://facebook.com/GameChops ► http://twitter.com/GameChops ► http://www.gamechops.com",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=gqKz6P9NnVI,jeffrey kat,mii channel theme but it's a lofi hip hop remix with anime visuals,listen on sc: https://soundcloud.com/heffkat-theproducer/mii-channel-theme-but-its-a-lofi-remix-with-anime-visuals the title....... visuals are from Spirited Away and song produced by @heffaroni on twitter and soundcloud.com/basedheff,,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=WpMGfIb8pkY,GlitchxCity,Kirby's Dreamland [Lofi Mix],▶▶ Download link available below ◀◀ 💚 Spotify: https://spoti.fi/31dLhFC 💙 Apple Music: https://apple.co/2YVgoEA ❤️ Google Play: https://bit.ly/2YE09Ag ★ M E R C H ★ https://merchlabs.shop/collections/glitchxcity ★ Twitter ★ https://twitter.com/GlitchxCity ★ Twitch ★ https://www.twitch.tv/glitchcity ★ Instagram ★ https://instagram.com/glitchxcity ★ Patreon ★ https://www.patreon.com/GlitchxCity ★ SoundCloud ★ https://soundcloud.com/glitchxcity Artwork Artist: Azeem | https://twitter.com/AquaAzeem Free Download: https://soundcloud.com/glitchxcity/kirbys-dreamland,,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=MBzVAZk2s_w,Probe,ｓｏｎｉｃ　ｌｏｆｉａ　▶　ｃｈｅｍｉｃａｌ　ｐｌａｎｔ　ｚｏｎｅ ◀ 1000 SUBSCRIBER SPECIAL!,"""sonic lofia"" is out now! Stream now on your favorite platform: https://probe.fanlink.to/sonic_lofia Stream on Spotify: https://open.spotify.com/album/0ZCTZHulq1x8NQdsICEVBA Support me on Bandcamp: https://protossprobe.bandcamp.com ◇ ◇ ◇ ◇ ◇ ◇ ◇ ◇ ◇ ◇ ◇ ◇ ◇ ◇ ◇ ◇ !!!1000 SUBSCRIBERS!!! (so guys we did it... Thank you guys so much for your support!! I know I must make something special for you! This time I tried to incorporate some new elements into this remix and commissioned an artist to draw the cover art for the upcoming album! Hope you enjoy it. The full album of sonic lofia will be released next month. Stay tuned for more to come! cover art by Yimoo ------------------------------------------ weibo ▶ https://weibo.com/u/5826104777 remix and video by Probe ------------------------------------------ soundcloud ▶ http://bit.ly/ProbeSoundcloud twitter ▶ https://twitter.com/__Probe__ subscribe ▶ http://bit.ly/ProbeSub",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=B2MEbsp-dXE,GameChops,SONIC MANIA REMIX ▸ Studiopolis – RobKTA Future Funk Tee Lopes Primetime ~ GameChops Spotlight,"Italian disco house master RobKTA brings us a future funk remix of Studiopolis from Sonic Mania! This track has been remastered for GameChops by Dj CUTMAN. Download ► https://soundcloud.com/robkta/studiopolis-speedway-tee-lopes-primetime-remix-sonic-maniafree-download Subscribe, and never miss a track ► http://bit.ly/gcsub ▾ DOWNLOAD THIS TRACK ▾ https://soundcloud.com/robkta/studiopolis-speedway-tee-lopes-primetime-remix-sonic-maniafree-download ▾ Follow RobKTA ▾ ► https://youtube.com/user/RoBKTA ► https://soundcloud.com/robkta ► https://twitter.com/rob_kta ► https://facebook.com/robktamusic SUBSCRIBE ► http://bit.ly/gcsub SPOTIFY ► http://bit.ly/gamechopsspotify ALL PLAYLISTS ► https://www.youtube.com/user/gamechops/playlists?flow=list&sort=dd&view=1 ▾ ABOUT GAMECHOPS ▾ GameChops is a record label dedicated to releasing and remixing the best video game music out there. The name first appeared in 2010 as a mixtape by Dj CUTMAN, who later went on to found the label in 2012. GameChops was one of the first record labels to license and publish video game music on platforms like iTunes and Spotify, and works with artists all around the world. ▾ FOLLOW GAMECHOPS ▾ ► http://youtube.com/GameChops ► http://instagram.com/GameChops ► http://soundcloud.com/GameChops ► http://facebook.com/GameChops ► http://twitter.com/GameChops ► http://www.gamechops.com",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=2nwUBXoTayg,Seventh Sage,「Ｄｉｒｅ　Ｄｉｒｅ　Ｅｍｏｔｉｏｎｓ」　『任天堂』 (Lofi Dire Dire Docks to study/play Mario 64 to),Mario gets enough mushrooms to make colours go ｅｖｅｒｙｗｈｅｒｅ but he's in a good place rn Bandcamp: https://seventhsage.bandcamp.com/track/lofi-dire-dire-docks-to-study-play-mario-64-to Murch: https://www.teepublic.com/t-shirt/2315038-seventh-sage?store_id=146497,,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=qz84Le7VEag,sasaginseng,"amphee - make eggs, throw eggs","creator's info: SONG ON SOUNDCLOUD: http://goo.gl/2pHKjF BANDCAMP PAGE: http://goo.gl/FGTDga -------------------------- Make sure to subscribe for daily tracks! -------------------------- This song is NOT mine and this channel won't offer anything more than the song creator on other platforms. I want to support the creator as much as I can. More than two songs from one album won't be uploaded. Locked songs from SoundCloud won't be uploaded either. Please respect the creator and show support. If the creator decides that this video is should be taken down and hits me up on twitter, it will be taken down in a second!",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=RpK6esGmbPg,JoyDivision_,Goldenrod city lo-fi,credit: https://m.soundcloud.com/edwardfurlong,,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=0LTtBzHOjkY,HoopsandHipHop,Team Rocket Hideout Remix - Pokémon HeartGold and SoulSilver,"NOW AVAILABLE ON ITUNES, GOOGLE PLAY, AND SPOTIFY!! https://itunes.apple.com/us/album/pocket-horizons/id1292839597 This is this first non town theme that I've remixed in a while! Team Rocket have always been one of my favorite evil team in Pokemon, and their hideout themes are always amazing. I really love this one in particular for its sinister vibe as well as the fact that it comes from my favorite games in the series. It's also the first time in a LONG time that I've used some electric guitar. I hope you guys like it! Subscribe for more! https://goo.gl/AQK9OO Consider supporting the channel on Patreon! https://www.patreon.com/HoopsandHipHop Support the channel by purchasing my music! iTunes: https://goo.gl/7q8N2S Google Play: https://goo.gl/JmTs67 Spotify: Just search HoopsandHipHop! Grab one of my T-shirts! http://goo.gl/gRwbaj Thanks to David G Burns for creating my intro and Chespin Jr 98 for creating my channel branding. Check them out! https://www.youtube.com/user/ConCharacters https://www.youtube.com/user/ChespinJr98 Fan art credit: http://www.zerochan.net/1681478 Follow Me! Facebook: https://www.facebook.com/HoopsandHipHop Twitter: https://twitter.com/HoopsVGM Instagram: https://instagram.com/hoopsvgm/",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=TTWmJfzkGd4,GameChops,Zelda LoFi Hip Hop and Piano ~ Zora's Domain ~ Besso0 and GonZealous Cover,"Who doesn’t love a little acoustic piano and lofi hip hop? Besso0 and GonZealous bring us this very chill arrangement of Zora’s Domain from The Legend of Zelda Ocarina of Time. Perfect for studying, kicking back, or finding koroks. Enjoy! Download this track ~ https://tnywvs.bandcamp.com/track/zoras-domain-from-the-legend-of-zelda-ocarina-of-time-lo-fi-hip-hop-edit Subscribe, and never miss a track ► http://bit.ly/gcsub ▾ Follow Besso0 ▾ https://soundcloud.com/basvandeneersten https://www.youtube.com/user/Tekstboekje https://twitter.com/Besso0_ https://www.besso0.com/ https://www.instagram.com/besso0/ Follow GonZealous https://facebook.com/GonZealousOfficial https://twitter.com/caelum_picta https://soundcloud.com/gonzealous https://instagram.com/caelum_picta https://www.toneden.io/gonzealous http://bit.ly/GonZealous_Spotify SUBSCRIBE ► http://bit.ly/gcsub SPOTIFY ► http://bit.ly/gamechopsspotify ALL PLAYLISTS ► https://www.youtube.com/user/gamechops/playlists?flow=list&sort=dd&view=1 ▾ ABOUT GAMECHOPS ▾ GameChops is a record label dedicated to releasing and remixing the best video game music out there. The name first appeared in 2010 as a mixtape by Dj CUTMAN, who later went on to found the label in 2012. GameChops was one of the first record labels to license and publish video game music on platforms like iTunes and Spotify, and works with artists all around the world. ▾ FOLLOW GAMECHOPS ▾ ► http://youtube.com/GameChops ► http://instagram.com/GameChops ► http://soundcloud.com/GameChops ► http://facebook.com/GameChops ► http://twitter.com/GameChops ► http://www.gamechops.com",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=xXZWpuKGUac,Fusion42 Music,ＰＨＡＮＴＡＳＭ (Xenoblade Chronicles 2 - Spirit Crucible Elpys Remix),"Also check out my Tantal (Night) Remix!: https://youtu.be/LHiKwoYq9Go New VG Remixes posted every week, Subscribe for more :) Follow / send song requests to us on Twitter: https://twitter.com/Fusion42Music We'll show you a thing, or three! Please enjoy and comment what video game tune we should remix next. Thanks for the support! #XenobladeRemix #Nintendo&Chill #Fusion42 #NintendoRemix Connect with us! Soundcloud: https://soundcloud.com/f-u-s-i-o-n-4-2 Twitter: https://twitter.com/Fusion42Music Insta: https://www.instagram.com/fusion42music/ For business inquiries, email 42fusion@gmail.com Want to use our music in a video? Drop a comment or email and let us know. We're usually cool with it if we are properly credited. Thanks!",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=r-Olp0vuhQI,GameChops,Night In The Woods ~ Rainy Day (Akosmo Remix),"Akosmo brings us a chill and vibey lofi hip hop style remix of Night In The Woods theme Rainy Day. This is a different flavor than we've come to know from the producer who first came on the scene with a powerhouse dance mix of Celeste ( https://www.youtube.com/watch?v=cr2dDzkbzh0 ) Still, it's an awesome and emotive track thats worth a listen. Download and Support ""Rainy Day"" ~ http://smarturl.it/rainydayakosmo Subscribe, and never miss a track ► http://bit.ly/gcsub ▾ Follow Akosmo ▾ ~ https://www.youtube.com/channel/UCw2GJeizmJn1uR6qWH9E4cw ~ https://soundcloud.com/akosmo ~ https://twitter.com/akosmotunes ~ https://www.facebook.com/akosmo1 SUBSCRIBE ► http://bit.ly/gcsub SPOTIFY ► http://bit.ly/gamechopsspotify ALL PLAYLISTS ► https://www.youtube.com/user/gamechops/playlists?flow=list&sort=dd&view=1 ▾ ABOUT GAMECHOPS ▾ GameChops is a record label dedicated to releasing and remixing the best video game music out there. The name first appeared in 2010 as a mixtape by Dj CUTMAN, who later went on to found the label in 2012. GameChops was one of the first record labels to license and publish video game music on platforms like iTunes and Spotify, and works with artists all around the world. ▾ FOLLOW GAMECHOPS ▾ ► http://youtube.com/GameChops ► http://instagram.com/GameChops ► http://soundcloud.com/GameChops ► http://facebook.com/GameChops ► http://twitter.com/GameChops ► http://www.gamechops.com",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=c4-bn8xpni4,Mikel,#10 [video game lofi hiphop] - Ni no Kuni,Facebook: https://www.facebook.com/Mikelcorleoneproductions Download: https://drive.google.com/file/d/11Vz7k_hYVwXISui0RSLWz-KraseK0_Rf/view?usp=sharing Soundcloud: https://soundcloud.com/mikeljakobi Original Composer: Akihiro Hino Original Artworks: Studio Ghibli,,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=BsShR2JGAVc,Andreas Zoeller,[Lo-Fi] Pokémon - Canalave City (Diamond//Pearl\\Platinum) {Beat Mix},My first Pokemonsoundtrack video got really postive feedback so I thought: Maybe I should do another one! So I grabbed the Canalave City Theme and remixed it in an oldschoolish Theme. I hope you like this version. Please leave a comment to let me know! Thank you! :) Pokemon & Chill EP (Free Download): https://drive.google.com/open?id=1zQ37datpBvClbD_cb9drSQuVULNAPSMU More Lo-Fi: https://www.youtube.com/watch?v=yGAVyCV93Fc&list=PL72kyGj6-46j0e2CEWDsDKhDwnSjosFpP ☛ E-Mail: zoellermusic@gmail.com Citydesign by: Thurpok ( http://thurpok.deviantart.com/art/Canalave-City-Joliberges-615697145),,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=QqmkerRWmXA,"rain, rain.",Ｓａｖｅｄ　(super mario 64 lofi),Lo-fi hip hop instrumental remix of the file select screen music in Super Mario 64. Listen on Soundcloud: https://bit.ly/2jOSgRG Clips from Super Mario Bros.: Peach-Hime Kyushutsu Dai Sakusen!,,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=VvrbFZdMcw8,GameChops,Zelda Fairy Fountain ~ Disco House Remix ~ RobKTA and Mykah Remix,"Disco house master RobKTA teams up with UK producer Mykah for this fun and funky future funk remix of Fairy Fountain from The Legend of Zelda! Download ► https://soundcloud.com/robkta/funk-fountain-the-legend-of-zelda-ocarina-of-time-remix-fairy-fountain-ep Subscribe, and never miss a track ► http://bit.ly/gcsub ▾ DOWNLOAD THIS TRACK ▾ https://soundcloud.com/robkta/funk-fountain-the-legend-of-zelda-ocarina-of-time-remix-fairy-fountain-ep ▾ Follow RobKTA ▾ ► https://youtube.com/user/RoBKTA ► https://soundcloud.com/robkta ► https://twitter.com/rob_kta ► https://facebook.com/robktamusic ▾ Follow Mykah ▾ ► https://www.youtube.com/c/djmykah ► https://open.spotify.com/user/djmykah ► http://www.twitter.com/djmykah ► http://mykah.bandcamp.com ► http://soundcloud.com/mykah ► https://djmykah.blogspot.co.uk/ SUBSCRIBE ► http://bit.ly/gcsub SPOTIFY ► http://bit.ly/gamechopsspotify ALL PLAYLISTS ► https://www.youtube.com/user/gamechops/playlists?flow=list&sort=dd&view=1 ▾ ABOUT GAMECHOPS ▾ GameChops is a record label dedicated to releasing and remixing the best video game music out there. The name first appeared in 2010 as a mixtape by Dj CUTMAN, who later went on to found the label in 2012. GameChops was one of the first record labels to license and publish video game music on platforms like iTunes and Spotify, and works with artists all around the world. ▾ FOLLOW GAMECHOPS ▾ ► http://youtube.com/GameChops ► http://instagram.com/GameChops ► http://soundcloud.com/GameChops ► http://facebook.com/GameChops ► http://twitter.com/GameChops ► http://www.gamechops.com",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=ChvIkFNtjqY,GameChops,LoFi Hip Hop ▸ Dj CUTMAN – Long Journey Ahead ~ Final Fantasy IX Remix ~ Spotlight,"Beat-maker extraordinaire Dj CUTMAN brings us a LoFi Hip Hop remix of Final Fantasy IX. I hear it's the best one. Check out Dj CUTMAN's Channel ~ http://youtube.com/djcutman Download ► http://music.djcutman.com/album/volume-iv Subscribe, and never miss a track ► http://bit.ly/gcsub ▾ DOWNLOAD THIS TRACK ▾ http://music.djcutman.com/album/volume-iv ▾ Follow Dj CUTMAN ▾ ► http://youtube.com/DjCUTMAN ► http://twitter.com/VideoGameDJ ► http://instagram.com/VideoGameDJ ► http://soundcloud.com/DjCUTMAN ► http://facebook.com/DjCUTMAN SUBSCRIBE ► http://bit.ly/gcsub SPOTIFY ► http://bit.ly/gamechopsspotify ALL PLAYLISTS ► https://www.youtube.com/user/gamechops/playlists?flow=list&sort=dd&view=1 ▾ ABOUT GAMECHOPS ▾ GameChops is a record label dedicated to releasing and remixing the best video game music out there. The name first appeared in 2010 as a mixtape by Dj CUTMAN, who later went on to found the label in 2012. GameChops was one of the first record labels to license and publish video game music on platforms like iTunes and Spotify, and works with artists all around the world. ▾ FOLLOW GAMECHOPS ▾ ► http://youtube.com/GameChops ► http://instagram.com/GameChops ► http://soundcloud.com/GameChops ► http://facebook.com/GameChops ► http://twitter.com/GameChops ► http://www.gamechops.com",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=_xYTU0TldFM,GameChops,Samus Returns ~ Dj CUTMAN ▸ Brinstar Breaks (Metroid Remix) ~ Chill DnB / Break Beat ~ GameChops,"The winds are changing here at GameChops. Check out this liquid drum and bass remix of Metroid: Samus Returns for 3DS. Did you know Dj CUTMAN started his own channel? ► http://youtube.com/djcutman Subscribe, and never miss a track ► http://bit.ly/gcsub ▾ FOLLOW Dj CUTMAN▾ ► http://youtube.com/djcutman ► http://twitter.com/videogamedj SUBSCRIBE ► http://bit.ly/gcsub SPOTIFY ► http://bit.ly/gamechopsspotify ALL PLAYLISTS ► https://www.youtube.com/user/gamechops/playlists?flow=list&sort=dd&view=1 ▾ ABOUT GAMECHOPS ▾ GameChops is a record label dedicated to releasing and remixing the best video game music out there. The name first appeared in 2010 as a mixtape by Dj CUTMAN, who later went on to found the label in 2012. GameChops was one of the first record labels to license and publish video game music on platforms like iTunes and Spotify, and works with artists all around the world. ▾ FOLLOW GAMECHOPS ▾ ► http://youtube.com/GameChops ► http://instagram.com/GameChops ► http://soundcloud.com/GameChops ► http://facebook.com/GameChops ► http://twitter.com/GameChops ► http://www.gamechops.com",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=qAhbiym5gI4,DJ Gaspadorius,O N E U P G I R L (Super Mario Odyssey Vaporwave Remix),slowing down a song isn't vaporwave also i don't know how to spell Odyssey,,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=b38dwMYFiuw,GameChops,Coffee Date ~ Dearly Beloved (Kingdom Hearts),"Support ~ http://smarturl.it/cdbeloved Coffee Date is a melodic chillout project of instrumental game music covers. It's a new collaboration from husband and wife duo Kevin and Evelyn Villecco, Kevin is best known as 1/2 of the EDM outfit Hyper Potions (Monstercat, Sega) and Evelyn is a multi-instrumentalist, singer, and songwriter releasing music as QORA. ▾ Follow Coffee Date ▾ http://facebook.com/coffeedatelofi http://twitter.com/coffeedatelofi http://instagram.com/coffeedatelofi http://soundcloud.com/coffeedatelofi ▾ GAMECHOPS on SPOTIFY▾ http://bit.ly/gamechopsspotify ▾ YOUTUBE PLAYLISTS ▾ https://www.youtube.com/user/gamechops/playlists?flow=list&sort=dd&view=1 ▾ ABOUT GAMECHOPS ▾ GameChops is a record label dedicated to video game music. Remixes, cover songs, and remakes of the best video game music out there. Founded by Dj CUTMAN in 2012, GameChops was one of the first record labels to license and publish video game music on platforms like iTunes and Spotify. We work with artists all around the world to promote the art of video game music. ▾ CAN I USE THIS MUSIC? ▾ Any GameChops release that appears on iTunes, Spotify, or other music platforms has been licensed and is available for use in videos, podcasts, and streams. Use requires attribution: you must give credit to the producer and/or GameChops. When possible, we appreciate it if creators provide a link to our music video, smarturl, or website. ▾ FOLLOW GAMECHOPS ▾ http://instagram.com/GameChops http://twitter.com/GameChops http://soundcloud.com/GameChops http://facebook.com/GameChops http://youtube.com/GameChops http://www.gamechops.com",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=5KgMWB61m6E,GameChops,Kingdom Hearts ▸ Dearly Beloved (Dj CUTMAN's LoFi Hip Hop Remix) ~ GameChops Spotlight,"A special upload today, something to keep us chill 'til Kingdom Hearts III in 2019. It's Dearly Beloved LoFi Hip Hop remix by Dj CUTMAN! Download ► http://smarturl.it/DearlyLofi You'll be hearing this track soon on a certain youtuber's channel, but we wanted a chance to bring this Kingdom Hearts Lofi Remix to you a bit early, just in time for E3. Hope you all enjoy! A note from Cutman: This is one of my first remixes building up a track entirely from scratch, the piano, chiptune, were all programmed by hand and intricately crafted, the bass was played live on my new electric bass guitar and the drums were sequenced step by step. The result is a more delicate and more ""open"" sounding track than my usual hard hitting ""big beat"" approach! Hope you enjoy it, please support by visiting my channel or adding this track to your playlists. Enjoy! -Dj CUTMAN http://youtube.com/djcutman Subscribe, and never miss a track ► http://bit.ly/gcsub ▾ DOWNLOAD THIS TRACK ▾ ► http://smarturl.it/DearlyLofi ▾ FOLLOW Dj CUTMAN▾ http://youtube.com/djcutman http://twitter.com/videogamedj http://instagram.com/videogamedj SUBSCRIBE ► http://bit.ly/gcsub SPOTIFY ► http://bit.ly/gamechopsspotify ALL PLAYLISTS ► https://www.youtube.com/user/gamechops/playlists?flow=list&sort=dd&view=1 ▾ ABOUT GAMECHOPS ▾ GameChops is a record label dedicated to releasing and remixing the best video game music out there. The name first appeared in 2010 as a mixtape by Dj CUTMAN, who later went on to found the label in 2012. GameChops was one of the first record labels to license and publish video game music on platforms like iTunes and Spotify, and works with artists all around the world. ▾ FOLLOW GAMECHOPS ▾ ► http://youtube.com/GameChops ► http://instagram.com/GameChops ► http://soundcloud.com/GameChops ► http://facebook.com/GameChops ► http://twitter.com/GameChops ► http://www.gamechops.com",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=QC42kBjjWgU,GameChops,Zelda LoFi Hip Hop ▸ Dj CUTMAN – Dungeons ~ MeowMeow & BowWow,"Download Meow Meow & Bow Wow ► https://gamechops.bandcamp.com/album/meowmeow-bowwow MeowMeow & BowWow is a Legend of Zelda: Link’s Awakening tribute album by Dj CUTMAN. Cutman takes an 8-bit approach to LoFi Hip Hop, mixing relaxed beats with precise chiptune instrumentation, recreated from the iconic Gameboy game. The tracklist on MeowMeow & BowWow was selected to represent the significant steps in Link's journey, from awakening on the mysterious island of Koholint, to rediscovering his legendary weapon, traversing the country side, traveling through forests and dungeons, and climbing the mountain to meet the fabled Wind Fish. If you're familiar with the game, I hope you'll take extra pleasure in listening to the album in-sequence. If you didn't play Link's Awakening, I hope you can still derive the sense of adventure and excitement the game created for me. MeowMeow & BowWow was originally released on September 1st, 2013. It was arranged by Guerin McMurry and produced, mixed and mastered by Dj CUTMAN. Album Artwork by Tron Bonne. ▾ Follow Dj CUTMAN ▾ ► http://youtube.com/DjCUTMAN ► http://twitter.com/VideoGameDJ ► http://instagram.com/VideoGameDJ ► http://soundcloud.com/DjCUTMAN ► http://facebook.com/DjCUTMAN SUBSCRIBE ► http://bit.ly/gcsub SPOTIFY ► http://bit.ly/gamechopsspotify ALL PLAYLISTS ► https://www.youtube.com/user/gamechops/playlists?flow=list&sort=dd&view=1 ▾ ABOUT GAMECHOPS ▾ GameChops is a record label dedicated to releasing and remixing the best video game music out there. The name first appeared in 2010 as a mixtape by Dj CUTMAN, who later went on to found the label in 2012. GameChops was one of the first record labels to license and publish video game music on platforms like iTunes and Spotify, and works with artists all around the world. ▾ FOLLOW GAMECHOPS ▾ ► http://youtube.com/GameChops ► http://instagram.com/GameChops ► http://soundcloud.com/GameChops ► http://facebook.com/GameChops ► http://twitter.com/GameChops ► http://www.gamechops.com",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=f2vCmZR8biw,ChilledCat,jhfly - sudden death,"♫ Follow jhfly: https://soundcloud.com/jhfly ♪ Genre: lofi, chillhop 🐱 PICTURE 🐱 https://imgur.com/a/vbkHB ⚙⚙⚙⚙⚙⚙⚙⚙⚙⚙⚙⚙⚙⚙⚙⚙⚙⚙⚙⚙ !IMPORTANT: If any artist or label has copyright issues with my videos (including artists of the images used), please send an e-mail to: chilledcat.yt@gmail.com and I will remove it immediately!",,,,,,
1/17/2020 15:58,https://www.youtube.com/watch?v=EGOj_X5jfHQ,GameChops,LoFi Hip Hop ▸ Aquatic Ambience (Donkey Kong Country) Bknapp Remix ~ GameChops Spotlight,"Bknapp turns his focus to the iconic soundtrack from Donkey Kong Country for a LoFi Hip Hop remix of one of our favorite pieces of game music, Aquatic Ambience. Want more music like this? Check out Radio Cutman ~ http://youtube.com/djcutman/live Download ► http://bknapp.bandcamp.com Subscribe, and never miss a track ► http://bit.ly/gcsub ▾ DOWNLOAD THIS TRACK ▾ http://bknapp.bandcamp.com ▾ Follow Bknapp ▾ ► https://twitter.com/bknapp40m ► https://bknapp.bandcamp.com/ ► https://soundcloud.com/bknappbeats SUBSCRIBE ► http://bit.ly/gcsub SPOTIFY ► http://bit.ly/gamechopsspotify ALL PLAYLISTS ► https://www.youtube.com/user/gamechops/playlists?flow=list&sort=dd&view=1 ▾ ABOUT GAMECHOPS ▾ GameChops is a record label dedicated to releasing and remixing the best video game music out there. The name first appeared in 2010 as a mixtape by Dj CUTMAN, who later went on to found the label in 2012. GameChops was one of the first record labels to license and publish video game music on platforms like iTunes and Spotify, and works with artists all around the world. ▾ FOLLOW GAMECHOPS ▾ ► http://youtube.com/GameChops ► http://instagram.com/GameChops ► http://soundcloud.com/GameChops ► http://facebook.com/GameChops ► http://twitter.com/GameChops ► http://www.gamechops.com",,,,,,
